file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,nnz_features,fit_sec,note
qp_TEA_sae_layer18.parquet,entailment,0.5,5000,0.0001,none,11138,0,32767,2,0.8453423120089787,0.8267504488330341,198,18.785470485687256,
qp_TEA_sae_layer18.parquet,entailment,1.0,1000,0.0001,none,11138,0,32767,2,0.8736251402918069,0.8411131059245961,345,56.640238523483276,
qp_TEA_sae_layer18.parquet,entailment,1.0,2000,0.0001,none,11138,0,32767,2,0.8736251402918069,0.8411131059245961,348,56.595797300338745,
qp_TEA_sae_layer18.parquet,entailment,1.0,3000,0.0001,none,11138,0,32767,2,0.8736251402918069,0.8411131059245961,345,56.76330351829529,
qp_TEA_sae_layer18.parquet,entailment,1.0,4000,0.0001,none,11138,0,32767,2,0.8736251402918069,0.8411131059245961,345,56.509700775146484,
qp_TEA_sae_layer18.parquet,entailment,1.0,5000,0.0001,none,11138,0,32767,2,0.8736251402918069,0.8411131059245961,345,56.66291785240173,
qp_TEA_sae_layer19.parquet,entailment,0.25,1000,0.0001,none,11138,0,32764,2,0.8228956228956229,0.8168761220825853,118,7.798644542694092,
qp_TEA_sae_layer19.parquet,entailment,0.25,2000,0.0001,none,11138,0,32764,2,0.8228956228956229,0.8168761220825853,118,7.7563254833221436,
qp_TEA_sae_layer19.parquet,entailment,0.25,3000,0.0001,none,11138,0,32764,2,0.8228956228956229,0.816427289048474,118,7.913758993148804,
qp_TEA_sae_layer19.parquet,entailment,0.25,4000,0.0001,none,11138,0,32764,2,0.8228956228956229,0.816427289048474,118,7.8822691440582275,
qp_TEA_sae_layer19.parquet,entailment,0.25,5000,0.0001,none,11138,0,32764,2,0.8228956228956229,0.8168761220825853,118,7.776867866516113,
qp_TEA_sae_layer19.parquet,entailment,0.5,1000,0.0001,none,11138,0,32764,2,0.8508417508417508,0.8357271095152603,194,13.574083089828491,
qp_TEA_sae_layer19.parquet,entailment,0.5,2000,0.0001,none,11138,0,32764,2,0.8508417508417508,0.8357271095152603,194,13.535298824310303,
qp_TEA_sae_layer19.parquet,entailment,0.5,3000,0.0001,none,11138,0,32764,2,0.8508417508417508,0.8357271095152603,193,13.455005407333374,
qp_TEA_sae_layer19.parquet,entailment,0.5,4000,0.0001,none,11138,0,32764,2,0.8508417508417508,0.8357271095152603,193,13.517385005950928,
qp_TEA_sae_layer19.parquet,entailment,0.5,5000,0.0001,none,11138,0,32764,2,0.8508417508417508,0.8357271095152603,194,13.503950595855713,
qp_TEA_sae_layer19.parquet,entailment,1.0,1000,0.0001,none,11138,0,32764,2,0.8764309764309764,0.8500897666068222,338,41.18783450126648,
qp_TEA_sae_layer19.parquet,entailment,1.0,2000,0.0001,none,11138,0,32764,2,0.8764309764309764,0.8500897666068222,338,41.168039321899414,
qp_TEA_sae_layer19.parquet,entailment,1.0,3000,0.0001,none,11138,0,32764,2,0.8764309764309764,0.8500897666068222,338,41.15440821647644,
qp_TEA_sae_layer19.parquet,entailment,1.0,4000,0.0001,none,11138,0,32764,2,0.8764309764309764,0.8500897666068222,338,41.57458162307739,
qp_TEA_sae_layer19.parquet,entailment,1.0,5000,0.0001,none,11138,0,32764,2,0.8764309764309764,0.8500897666068222,338,41.17218279838562,
qp_TEA_sae_layer2.parquet,entailment,0.25,1000,0.0001,none,11138,0,32767,2,0.7960718294051627,0.7939856373429084,69,35.22821831703186,
qp_TEA_sae_layer2.parquet,entailment,0.25,2000,0.0001,none,11138,0,32767,2,0.795959595959596,0.7939856373429084,69,35.12590837478638,
qp_TEA_sae_layer2.parquet,entailment,0.25,3000,0.0001,none,11138,0,32767,2,0.795959595959596,0.7939856373429084,69,35.12274622917175,
qp_TEA_sae_layer2.parquet,entailment,0.25,4000,0.0001,none,11138,0,32767,2,0.795959595959596,0.7939856373429084,69,34.98670697212219,
qp_TEA_sae_layer2.parquet,entailment,0.25,5000,0.0001,none,11138,0,32767,2,0.795959595959596,0.7939856373429084,69,35.182438373565674,
qp_TEA_sae_layer2.parquet,entailment,0.5,1000,0.0001,none,11138,0,32767,2,0.8095398428731762,0.797576301615799,116,45.88260078430176,
qp_TEA_sae_layer2.parquet,entailment,0.5,2000,0.0001,none,11138,0,32767,2,0.8097643097643098,0.797576301615799,112,71.61614537239075,
qp_TEA_sae_layer2.parquet,entailment,0.5,3000,0.0001,none,11138,0,32767,2,0.8097643097643098,0.797576301615799,112,71.33089542388916,
qp_TEA_sae_layer2.parquet,entailment,0.5,4000,0.0001,none,11138,0,32767,2,0.8097643097643098,0.797576301615799,112,71.76777052879333,
qp_TEA_sae_layer2.parquet,entailment,0.5,5000,0.0001,none,11138,0,32767,2,0.8097643097643098,0.797576301615799,112,71.64958357810974,
qp_TEA_sae_layer2.parquet,entailment,1.0,1000,0.0001,none,11138,0,32767,2,0.8236812570145904,0.8047576301615799,182,51.06202745437622,
qp_TEA_sae_layer2.parquet,entailment,1.0,2000,0.0001,none,11138,0,32767,2,0.8239057239057239,0.8047576301615799,181,53.0454044342041,
qp_TEA_sae_layer2.parquet,entailment,1.0,3000,0.0001,none,11138,0,32767,2,0.8239057239057239,0.8047576301615799,181,53.23232126235962,
qp_TEA_sae_layer2.parquet,entailment,1.0,4000,0.0001,none,11138,0,32767,2,0.8239057239057239,0.8047576301615799,181,53.19666886329651,
qp_TEA_sae_layer2.parquet,entailment,1.0,5000,0.0001,none,11138,0,32767,2,0.8239057239057239,0.8047576301615799,181,52.822441816329956,
qp_TEA_sae_layer20.parquet,entailment,0.25,1000,0.0001,none,11138,0,32761,2,0.8133557800224467,0.8087971274685817,121,10.062555074691772,
qp_TEA_sae_layer20.parquet,entailment,0.25,2000,0.0001,none,11138,0,32761,2,0.8133557800224467,0.8087971274685817,121,10.097468852996826,
qp_TEA_sae_layer20.parquet,entailment,0.25,3000,0.0001,none,11138,0,32761,2,0.8133557800224467,0.8087971274685817,121,10.069185256958008,
qp_TEA_sae_layer20.parquet,entailment,0.25,4000,0.0001,none,11138,0,32761,2,0.8133557800224467,0.8087971274685817,121,10.218412399291992,
qp_TEA_sae_layer20.parquet,entailment,0.25,5000,0.0001,none,11138,0,32761,2,0.8133557800224467,0.8087971274685817,121,10.09382176399231,
qp_TEA_sae_layer20.parquet,entailment,0.5,1000,0.0001,none,11138,0,32761,2,0.843658810325477,0.8195691202872532,233,19.616219758987427,
qp_TEA_sae_layer20.parquet,entailment,0.5,2000,0.0001,none,11138,0,32761,2,0.8434343434343434,0.8195691202872532,233,19.556617259979248,
qp_TEA_sae_layer20.parquet,entailment,0.5,3000,0.0001,none,11138,0,32761,2,0.8434343434343434,0.8195691202872532,233,19.41533589363098,
qp_TEA_sae_layer20.parquet,entailment,0.5,4000,0.0001,none,11138,0,32761,2,0.8434343434343434,0.8195691202872532,233,19.440113067626953,
qp_TEA_sae_layer20.parquet,entailment,0.5,5000,0.0001,none,11138,0,32761,2,0.8434343434343434,0.8195691202872532,233,19.79751706123352,
qp_TEA_sae_layer20.parquet,entailment,1.0,1000,0.0001,none,11138,0,32761,2,0.8726150392817059,0.8325852782764811,360,45.45068883895874,
qp_TEA_sae_layer20.parquet,entailment,1.0,2000,0.0001,none,11138,0,32761,2,0.8726150392817059,0.8325852782764811,360,45.41598439216614,
qp_TEA_sae_layer20.parquet,entailment,1.0,3000,0.0001,none,11138,0,32761,2,0.8726150392817059,0.8325852782764811,360,45.350608587265015,
qp_TEA_sae_layer20.parquet,entailment,1.0,4000,0.0001,none,11138,0,32761,2,0.8726150392817059,0.8325852782764811,360,45.47512745857239,
qp_TEA_sae_layer20.parquet,entailment,1.0,5000,0.0001,none,11138,0,32761,2,0.8726150392817059,0.8325852782764811,360,45.21587562561035,
qp_TEA_sae_layer21.parquet,entailment,0.25,1000,0.0001,none,11138,0,32755,2,0.8021324354657688,0.8011669658886894,115,8.189814567565918,
qp_TEA_sae_layer21.parquet,entailment,0.25,2000,0.0001,none,11138,0,32755,2,0.8021324354657688,0.8011669658886894,115,8.194902181625366,
qp_TEA_sae_layer21.parquet,entailment,0.25,3000,0.0001,none,11138,0,32755,2,0.8021324354657688,0.8011669658886894,115,8.200101375579834,
qp_TEA_sae_layer21.parquet,entailment,0.25,4000,0.0001,none,11138,0,32755,2,0.8021324354657688,0.8011669658886894,115,8.204483270645142,
qp_TEA_sae_layer21.parquet,entailment,0.25,5000,0.0001,none,11138,0,32755,2,0.8021324354657688,0.8011669658886894,115,8.230545282363892,
qp_TEA_sae_layer21.parquet,entailment,0.5,1000,0.0001,none,11138,0,32755,2,0.8309764309764309,0.816427289048474,211,21.347150325775146,
qp_TEA_sae_layer21.parquet,entailment,0.5,2000,0.0001,none,11138,0,32755,2,0.8309764309764309,0.816427289048474,211,21.17630362510681,
qp_TEA_sae_layer21.parquet,entailment,0.5,3000,0.0001,none,11138,0,32755,2,0.8309764309764309,0.816427289048474,211,21.109732627868652,
qp_TEA_sae_layer21.parquet,entailment,0.5,4000,0.0001,none,11138,0,32755,2,0.8309764309764309,0.816427289048474,211,21.188820838928223,
qp_TEA_sae_layer21.parquet,entailment,0.5,5000,0.0001,none,11138,0,32755,2,0.8309764309764309,0.816427289048474,211,21.157084465026855,
qp_TEA_sae_layer21.parquet,entailment,1.0,1000,0.0001,none,11138,0,32755,2,0.8622895622895623,0.8330341113105925,341,46.37613010406494,
qp_TEA_sae_layer21.parquet,entailment,1.0,2000,0.0001,none,11138,0,32755,2,0.8622895622895623,0.8330341113105925,341,46.40715217590332,
qp_TEA_sae_layer21.parquet,entailment,1.0,3000,0.0001,none,11138,0,32755,2,0.8622895622895623,0.8330341113105925,341,46.45145320892334,
qp_TEA_sae_layer21.parquet,entailment,1.0,4000,0.0001,none,11138,0,32755,2,0.8622895622895623,0.8325852782764811,341,45.21947240829468,
qp_TEA_sae_layer21.parquet,entailment,1.0,5000,0.0001,none,11138,0,32755,2,0.8622895622895623,0.8330341113105925,341,46.36694407463074,
qp_TEA_sae_layer22.parquet,entailment,0.25,1000,0.0001,none,11138,0,32761,2,0.8039281705948372,0.7998204667863554,110,25.359204292297363,
qp_TEA_sae_layer22.parquet,entailment,0.25,2000,0.0001,none,11138,0,32761,2,0.8039281705948372,0.7998204667863554,110,26.40192437171936,
qp_TEA_sae_layer22.parquet,entailment,0.25,3000,0.0001,none,11138,0,32761,2,0.8039281705948372,0.7998204667863554,110,26.546712636947632,
qp_TEA_sae_layer22.parquet,entailment,0.25,4000,0.0001,none,11138,0,32761,2,0.8039281705948372,0.7998204667863554,110,26.638307094573975,
qp_TEA_sae_layer22.parquet,entailment,0.25,5000,0.0001,none,11138,0,32761,2,0.8039281705948372,0.7998204667863554,110,26.87214756011963,
qp_TEA_sae_layer22.parquet,entailment,0.5,1000,0.0001,none,11138,0,32761,2,0.8297418630751964,0.8227109515260324,205,22.99466061592102,
qp_TEA_sae_layer22.parquet,entailment,0.5,2000,0.0001,none,11138,0,32761,2,0.8297418630751964,0.8227109515260324,205,23.199955940246582,
qp_TEA_sae_layer22.parquet,entailment,0.5,3000,0.0001,none,11138,0,32761,2,0.8298540965207631,0.8227109515260324,205,23.050861835479736,
qp_TEA_sae_layer22.parquet,entailment,0.5,4000,0.0001,none,11138,0,32761,2,0.8297418630751964,0.8227109515260324,205,23.171831846237183,
qp_TEA_sae_layer22.parquet,entailment,0.5,5000,0.0001,none,11138,0,32761,2,0.8298540965207631,0.8227109515260324,205,23.32941961288452,
qp_TEA_sae_layer22.parquet,entailment,1.0,1000,0.0001,none,11138,0,32761,2,0.8534231200897867,0.8357271095152603,353,55.67495012283325,
qp_TEA_sae_layer22.parquet,entailment,1.0,2000,0.0001,none,11138,0,32761,2,0.8534231200897867,0.8357271095152603,353,55.42063546180725,
qp_TEA_sae_layer22.parquet,entailment,1.0,3000,0.0001,none,11138,0,32761,2,0.8534231200897867,0.8357271095152603,353,55.59186005592346,
qp_TEA_sae_layer22.parquet,entailment,1.0,4000,0.0001,none,11138,0,32761,2,0.8534231200897867,0.8357271095152603,353,55.39077877998352,
qp_TEA_sae_layer22.parquet,entailment,1.0,5000,0.0001,none,11138,0,32761,2,0.8534231200897867,0.8357271095152603,353,55.88509202003479,
qp_TEA_sae_layer23.parquet,entailment,0.25,1000,0.0001,none,11138,0,32763,2,0.8008978675645342,0.7989228007181328,115,8.135846138000488,
qp_TEA_sae_layer23.parquet,entailment,0.25,2000,0.0001,none,11138,0,32763,2,0.8008978675645342,0.7989228007181328,115,8.283739566802979,
qp_TEA_sae_layer23.parquet,entailment,0.25,3000,0.0001,none,11138,0,32763,2,0.8008978675645342,0.7989228007181328,115,8.31382966041565,
qp_TEA_sae_layer23.parquet,entailment,0.25,4000,0.0001,none,11138,0,32763,2,0.8008978675645342,0.7989228007181328,115,8.354974508285522,
qp_TEA_sae_layer23.parquet,entailment,0.25,5000,0.0001,none,11138,0,32763,2,0.8008978675645342,0.7989228007181328,115,8.253568410873413,
qp_TEA_sae_layer23.parquet,entailment,0.5,1000,0.0001,none,11138,0,32763,2,0.8316498316498316,0.8128366247755835,206,18.93600368499756,
qp_TEA_sae_layer23.parquet,entailment,0.5,2000,0.0001,none,11138,0,32763,2,0.8316498316498316,0.8128366247755835,206,19.087525844573975,
qp_TEA_sae_layer23.parquet,entailment,0.5,3000,0.0001,none,11138,0,32763,2,0.8316498316498316,0.8128366247755835,206,18.88499093055725,
qp_TEA_sae_layer23.parquet,entailment,0.5,4000,0.0001,none,11138,0,32763,2,0.8316498316498316,0.8128366247755835,206,18.812719106674194,
qp_TEA_sae_layer23.parquet,entailment,0.5,5000,0.0001,none,11138,0,32763,2,0.8316498316498316,0.8128366247755835,207,18.946892738342285,
qp_TEA_sae_layer23.parquet,entailment,1.0,1000,0.0001,none,11138,0,32763,2,0.8567901234567902,0.8240574506283662,339,47.23616147041321,
qp_TEA_sae_layer23.parquet,entailment,1.0,2000,0.0001,none,11138,0,32763,2,0.8567901234567902,0.8240574506283662,339,47.4887855052948,
qp_TEA_sae_layer23.parquet,entailment,1.0,3000,0.0001,none,11138,0,32763,2,0.8567901234567902,0.8240574506283662,339,47.43676209449768,
qp_TEA_sae_layer23.parquet,entailment,1.0,4000,0.0001,none,11138,0,32763,2,0.8567901234567902,0.8240574506283662,339,47.316930294036865,
qp_TEA_sae_layer23.parquet,entailment,1.0,5000,0.0001,none,11138,0,32763,2,0.8567901234567902,0.8240574506283662,339,47.26724195480347,
qp_TEA_sae_layer24.parquet,entailment,0.25,1000,0.0001,none,11138,0,32767,2,0.7886644219977553,0.7899461400359067,85,18.077492475509644,
qp_TEA_sae_layer24.parquet,entailment,0.25,2000,0.0001,none,11138,0,32767,2,0.7886644219977553,0.7899461400359067,85,17.703379154205322,
qp_TEA_sae_layer24.parquet,entailment,0.25,3000,0.0001,none,11138,0,32767,2,0.7886644219977553,0.7899461400359067,85,17.856531858444214,
qp_TEA_sae_layer24.parquet,entailment,0.25,4000,0.0001,none,11138,0,32767,2,0.7886644219977553,0.7899461400359067,85,17.60483193397522,
qp_TEA_sae_layer24.parquet,entailment,0.25,5000,0.0001,none,11138,0,32767,2,0.7886644219977553,0.7899461400359067,85,17.74756908416748,
qp_TEA_sae_layer24.parquet,entailment,0.5,1000,0.0001,none,11138,0,32767,2,0.8068462401795735,0.7980251346499102,155,21.363467931747437,
qp_TEA_sae_layer24.parquet,entailment,0.5,2000,0.0001,none,11138,0,32767,2,0.8068462401795735,0.7980251346499102,155,21.414008378982544,
qp_TEA_sae_layer24.parquet,entailment,0.5,3000,0.0001,none,11138,0,32767,2,0.8068462401795735,0.7980251346499102,155,21.345625638961792,
qp_TEA_sae_layer24.parquet,entailment,0.5,4000,0.0001,none,11138,0,32767,2,0.8068462401795735,0.7980251346499102,155,21.44161891937256,
qp_TEA_sae_layer24.parquet,entailment,0.5,5000,0.0001,none,11138,0,32767,2,0.8068462401795735,0.7980251346499102,155,21.548419952392578,
qp_TEA_sae_layer24.parquet,entailment,1.0,1000,0.0001,none,11138,0,32767,2,0.8306397306397306,0.8101436265709157,282,40.0666606426239,
qp_TEA_sae_layer24.parquet,entailment,1.0,2000,0.0001,none,11138,0,32767,2,0.8305274971941639,0.8101436265709157,282,40.58981490135193,
qp_TEA_sae_layer24.parquet,entailment,1.0,3000,0.0001,none,11138,0,32767,2,0.8306397306397306,0.8101436265709157,282,39.82711625099182,
qp_TEA_sae_layer24.parquet,entailment,1.0,4000,0.0001,none,11138,0,32767,2,0.8306397306397306,0.8101436265709157,282,40.002076387405396,
qp_TEA_sae_layer24.parquet,entailment,1.0,5000,0.0001,none,11138,0,32767,2,0.8306397306397306,0.8101436265709157,282,39.982678174972534,
qp_TEA_sae_layer3.parquet,entailment,0.25,1000,0.0001,none,11138,0,32763,2,0.7998877665544332,0.7939856373429084,78,12.516674041748047,
qp_TEA_sae_layer3.parquet,entailment,0.25,2000,0.0001,none,11138,0,32763,2,0.7998877665544332,0.7939856373429084,78,12.569437026977539,
qp_TEA_sae_layer3.parquet,entailment,0.25,3000,0.0001,none,11138,0,32763,2,0.7998877665544332,0.7939856373429084,78,12.493612289428711,
qp_TEA_sae_layer3.parquet,entailment,0.25,4000,0.0001,none,11138,0,32763,2,0.7998877665544332,0.7939856373429084,78,12.362080335617065,
qp_TEA_sae_layer3.parquet,entailment,0.25,5000,0.0001,none,11138,0,32763,2,0.7998877665544332,0.7939856373429084,78,12.510361433029175,
qp_TEA_sae_layer3.parquet,entailment,0.5,1000,0.0001,none,11138,0,32763,2,0.8139169472502806,0.8002692998204668,127,28.462144374847412,
qp_TEA_sae_layer3.parquet,entailment,0.5,2000,0.0001,none,11138,0,32763,2,0.8139169472502806,0.8002692998204668,127,28.48278570175171,
qp_TEA_sae_layer3.parquet,entailment,0.5,3000,0.0001,none,11138,0,32763,2,0.8139169472502806,0.8002692998204668,127,28.529775619506836,
qp_TEA_sae_layer3.parquet,entailment,0.5,4000,0.0001,none,11138,0,32763,2,0.8139169472502806,0.8002692998204668,127,28.356132984161377,
qp_TEA_sae_layer3.parquet,entailment,0.5,5000,0.0001,none,11138,0,32763,2,0.8139169472502806,0.8002692998204668,127,28.16843295097351,
qp_TEA_sae_layer3.parquet,entailment,1.0,1000,0.0001,none,11138,0,32763,2,0.8278338945005612,0.8146319569120287,212,53.29882216453552,
qp_TEA_sae_layer3.parquet,entailment,1.0,2000,0.0001,none,11138,0,32763,2,0.827946127946128,0.8146319569120287,211,55.679999351501465,
qp_TEA_sae_layer3.parquet,entailment,1.0,3000,0.0001,none,11138,0,32763,2,0.827946127946128,0.8146319569120287,211,55.63858675956726,
qp_TEA_sae_layer3.parquet,entailment,1.0,4000,0.0001,none,11138,0,32763,2,0.827946127946128,0.8146319569120287,211,55.63008737564087,
qp_TEA_sae_layer3.parquet,entailment,1.0,5000,0.0001,none,11138,0,32763,2,0.827946127946128,0.8146319569120287,211,55.40542149543762,
qp_TEA_sae_layer4.parquet,entailment,0.25,1000,0.0001,none,11138,0,32766,2,0.8028058361391694,0.7998204667863554,74,10.471872806549072,
qp_TEA_sae_layer4.parquet,entailment,0.25,2000,0.0001,none,11138,0,32766,2,0.8028058361391694,0.7998204667863554,74,10.342070817947388,
qp_TEA_sae_layer4.parquet,entailment,0.25,3000,0.0001,none,11138,0,32766,2,0.8028058361391694,0.7998204667863554,74,10.464231491088867,
qp_TEA_sae_layer4.parquet,entailment,0.25,4000,0.0001,none,11138,0,32766,2,0.8028058361391694,0.7998204667863554,74,10.350960731506348,
qp_TEA_sae_layer4.parquet,entailment,0.25,5000,0.0001,none,11138,0,32766,2,0.8028058361391694,0.7998204667863554,74,10.27994990348816,
qp_TEA_sae_layer4.parquet,entailment,0.5,1000,0.0001,none,11138,0,32766,2,0.8143658810325477,0.8132854578096947,125,28.921023845672607,
qp_TEA_sae_layer4.parquet,entailment,0.5,2000,0.0001,none,11138,0,32766,2,0.8143658810325477,0.8132854578096947,125,28.67575740814209,
qp_TEA_sae_layer4.parquet,entailment,0.5,3000,0.0001,none,11138,0,32766,2,0.8143658810325477,0.8132854578096947,125,28.77873396873474,
qp_TEA_sae_layer4.parquet,entailment,0.5,4000,0.0001,none,11138,0,32766,2,0.8143658810325477,0.8132854578096947,125,28.541022539138794,
qp_TEA_sae_layer4.parquet,entailment,0.5,5000,0.0001,none,11138,0,32766,2,0.8143658810325477,0.8132854578096947,125,28.622058868408203,
qp_TEA_sae_layer4.parquet,entailment,1.0,1000,0.0001,none,11138,0,32766,2,0.8298540965207631,0.8204667863554758,195,51.80026388168335,
qp_TEA_sae_layer4.parquet,entailment,1.0,2000,0.0001,none,11138,0,32766,2,0.8298540965207631,0.8204667863554758,195,51.90214800834656,
qp_TEA_sae_layer4.parquet,entailment,1.0,3000,0.0001,none,11138,0,32766,2,0.8298540965207631,0.8204667863554758,195,52.00170636177063,
qp_TEA_sae_layer4.parquet,entailment,1.0,4000,0.0001,none,11138,0,32766,2,0.8298540965207631,0.8204667863554758,195,52.04776573181152,
qp_TEA_sae_layer4.parquet,entailment,1.0,5000,0.0001,none,11138,0,32766,2,0.8298540965207631,0.8204667863554758,195,52.236122131347656,
qp_TEA_sae_layer5.parquet,entailment,0.25,1000,0.0001,none,11138,0,32768,2,0.8005611672278339,0.7989228007181328,78,20.431488037109375,
qp_TEA_sae_layer5.parquet,entailment,0.25,2000,0.0001,none,11138,0,32768,2,0.8005611672278339,0.7989228007181328,78,20.435730934143066,
qp_TEA_sae_layer5.parquet,entailment,0.25,3000,0.0001,none,11138,0,32768,2,0.8005611672278339,0.7989228007181328,78,20.427058696746826,
qp_TEA_sae_layer5.parquet,entailment,0.25,4000,0.0001,none,11138,0,32768,2,0.8005611672278339,0.7989228007181328,78,20.010486364364624,
qp_TEA_sae_layer5.parquet,entailment,0.25,5000,0.0001,none,11138,0,32768,2,0.8005611672278339,0.7989228007181328,78,19.943824529647827,
qp_TEA_sae_layer5.parquet,entailment,0.5,1000,0.0001,none,11138,0,32768,2,0.8145903479236812,0.8101436265709157,130,38.6721510887146,
qp_TEA_sae_layer5.parquet,entailment,0.5,2000,0.0001,none,11138,0,32768,2,0.814702581369248,0.8101436265709157,128,38.629801750183105,
qp_TEA_sae_layer5.parquet,entailment,0.5,3000,0.0001,none,11138,0,32768,2,0.8145903479236812,0.8101436265709157,130,38.55393719673157,
qp_TEA_sae_layer5.parquet,entailment,0.5,4000,0.0001,none,11138,0,32768,2,0.814702581369248,0.8101436265709157,128,38.50214171409607,
qp_TEA_sae_layer5.parquet,entailment,0.5,5000,0.0001,none,11138,0,32768,2,0.814702581369248,0.8101436265709157,128,38.38262438774109,
qp_TEA_sae_layer5.parquet,entailment,1.0,1000,0.0001,none,11138,0,32768,2,0.8309764309764309,0.8218132854578097,198,52.74641513824463,
qp_TEA_sae_layer5.parquet,entailment,1.0,2000,0.0001,none,11138,0,32768,2,0.8310886644219978,0.8218132854578097,199,72.567049741745,
qp_TEA_sae_layer5.parquet,entailment,1.0,3000,0.0001,none,11138,0,32768,2,0.8310886644219978,0.8218132854578097,199,72.63775873184204,
qp_TEA_sae_layer5.parquet,entailment,1.0,4000,0.0001,none,11138,0,32768,2,0.8310886644219978,0.8218132854578097,199,71.7241759300232,
qp_TEA_sae_layer5.parquet,entailment,1.0,5000,0.0001,none,11138,0,32768,2,0.8310886644219978,0.8218132854578097,199,71.9230945110321,
qp_TEA_sae_layer6.parquet,entailment,0.25,1000,0.0001,none,11138,0,32763,2,0.8032547699214366,0.796229802513465,82,17.09280276298523,
qp_TEA_sae_layer6.parquet,entailment,0.25,2000,0.0001,none,11138,0,32763,2,0.8032547699214366,0.796229802513465,82,17.088583946228027,
qp_TEA_sae_layer6.parquet,entailment,0.25,3000,0.0001,none,11138,0,32763,2,0.8032547699214366,0.796229802513465,82,17.102426528930664,
qp_TEA_sae_layer6.parquet,entailment,0.25,4000,0.0001,none,11138,0,32763,2,0.8032547699214366,0.796229802513465,82,16.99992609024048,
qp_TEA_sae_layer6.parquet,entailment,0.25,5000,0.0001,none,11138,0,32763,2,0.8032547699214366,0.796229802513465,82,17.118486166000366,
